"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2016-09-17 19:23:19 +02:00"

Year,"Country / territory of asylum/residence",Origin,"Refugees (incl. refugee-like situations)"
2010,Uruguay,Somalia,3
2010,Uruguay,Ukraine,12
2010,Uruguay,Stateless,
2010,Uruguay,Various/Unknown,19
2010,Uruguay,Zimbabwe,1
2010,"United States of America",Afghanistan,1364
2010,"United States of America",Angola,201
2010,"United States of America",Albania,6005
2010,"United States of America",Andorra,5
2010,"United States of America","United Arab Emirates",21
2010,"United States of America",Argentina,138
2010,"United States of America",Armenia,6637
2010,"United States of America","Antigua and Barbuda",1
2010,"United States of America",Austria,5
2010,"United States of America",Azerbaijan,1236
2010,"United States of America",Burundi,474
2010,"United States of America",Belgium,33
2010,"United States of America",Benin,61
2010,"United States of America","Burkina Faso",343
2010,"United States of America",Bangladesh,1388
2010,"United States of America",Bulgaria,961
2010,"United States of America",Bahrain,17
2010,"United States of America",Bahamas,13
2010,"United States of America","Bosnia and Herzegovina",273
2010,"United States of America",Belarus,1734
2010,"United States of America",Belize,16
2010,"United States of America","Bolivia (Plurinational State of)",108
2010,"United States of America",Brazil,629
2010,"United States of America",Barbados,1
2010,"United States of America",Bhutan,99
2010,"United States of America",Botswana,4
2010,"United States of America","Central African Rep.",241
2010,"United States of America",Canada,40
2010,"United States of America",Chile,82
2010,"United States of America",China,54599
2010,"United States of America","Côte d'Ivoire",1512
2010,"United States of America",Cameroon,7300
2010,"United States of America","Dem. Rep. of the Congo",1176
2010,"United States of America",Congo,2071
2010,"United States of America",Colombia,25607
2010,"United States of America",Comoros,7
2010,"United States of America","Cabo Verde",
2010,"United States of America","Costa Rica",17
2010,"United States of America",Cuba,859
2010,"United States of America","Cayman Islands",1
2010,"United States of America",Cyprus,2
2010,"United States of America","Czech Rep.",44
2010,"United States of America",Germany,65
2010,"United States of America",Djibouti,36
2010,"United States of America",Dominica,8
2010,"United States of America","Dominican Rep.",44
2010,"United States of America",Algeria,283
2010,"United States of America",Ecuador,148
2010,"United States of America",Egypt,4408
2010,"United States of America",Eritrea,2816
2010,"United States of America",Spain,10
2010,"United States of America",Estonia,111
2010,"United States of America",Ethiopia,11421
2010,"United States of America",Finland,6
2010,"United States of America",Fiji,1157
2010,"United States of America",France,38
2010,"United States of America",Gabon,52
2010,"United States of America","United Kingdom",68
2010,"United States of America",Georgia,928
2010,"United States of America",Ghana,193
2010,"United States of America",Gibraltar,2
2010,"United States of America",Guinea,3739
2010,"United States of America",Gambia,775
2010,"United States of America",Guinea-Bissau,39
2010,"United States of America","Equatorial Guinea",8
2010,"United States of America",Greece,30
2010,"United States of America",Grenada,15
2010,"United States of America",Guatemala,4621
2010,"United States of America",Guyana,137
2010,"United States of America","China, Hong Kong SAR",11
2010,"United States of America",Honduras,636
2010,"United States of America",Croatia,79
2010,"United States of America",Haiti,18487
2010,"United States of America",Hungary,31
2010,"United States of America",Indonesia,5605
2010,"United States of America",India,7842
2010,"United States of America",Ireland,1
2010,"United States of America","Iran (Islamic Rep. of)",5173
2010,"United States of America",Iraq,5429
2010,"United States of America",Iceland,3
2010,"United States of America",Israel,191
2010,"United States of America",Italy,17
2010,"United States of America",Jamaica,210
2010,"United States of America",Jordan,439
2010,"United States of America",Japan,11
2010,"United States of America",Kazakhstan,470
2010,"United States of America",Kenya,2466
2010,"United States of America",Kyrgyzstan,344
2010,"United States of America",Cambodia,426
2010,"United States of America","Saint Kitts and Nevis",3
2010,"United States of America","Rep. of Korea",23
2010,"United States of America",Kuwait,71
2010,"United States of America","Lao People's Dem. Rep.",284
2010,"United States of America",Lebanon,613
2010,"United States of America",Liberia,3905
2010,"United States of America",Libya,51
2010,"United States of America","Saint Lucia",6
2010,"United States of America","Sri Lanka",1483
2010,"United States of America",Lithuania,101
2010,"United States of America",Latvia,127
2010,"United States of America","China, Macao SAR",1
2010,"United States of America",Morocco,104
2010,"United States of America",Monaco,1
2010,"United States of America","Rep. of Moldova",519
2010,"United States of America",Madagascar,18
2010,"United States of America",Maldives,6
2010,"United States of America",Mexico,1477
2010,"United States of America","The former Yugoslav Republic of Macedonia",257
2010,"United States of America",Mali,664
2010,"United States of America",Malta,3
2010,"United States of America",Myanmar,4751
2010,"United States of America",Montenegro,50
2010,"United States of America",Mongolia,652
2010,"United States of America",Mozambique,1
2010,"United States of America",Mauritania,2009
2010,"United States of America",Mauritius,10
2010,"United States of America",Malawi,41
2010,"United States of America",Malaysia,182
2010,"United States of America",Namibia,4
2010,"United States of America",Niger,262
2010,"United States of America",Nigeria,719
2010,"United States of America",Nicaragua,340
2010,"United States of America",Netherlands,9
2010,"United States of America",Norway,2
2010,"United States of America",Nepal,3764
2010,"United States of America","New Zealand",1
2010,"United States of America",Oman,5
2010,"United States of America",Pakistan,3420
2010,"United States of America",Panama,31
2010,"United States of America",Peru,1350
2010,"United States of America",Philippines,330
2010,"United States of America","Papua New Guinea",1
2010,"United States of America",Poland,70
2010,"United States of America","Dem. People's Rep. of Korea",25
2010,"United States of America",Portugal,7
2010,"United States of America",Paraguay,27
2010,"United States of America",Palestinian,6
2010,"United States of America",Qatar,8
2010,"United States of America",Romania,943
2010,"United States of America","Russian Federation",7043
2010,"United States of America",Rwanda,886
2010,"United States of America","Saudi Arabia",90
2010,"United States of America",Sudan,2337
2010,"United States of America",Senegal,329
2010,"United States of America",Singapore,35
2010,"United States of America","Sierra Leone",1692
2010,"United States of America","El Salvador",3170
2010,"United States of America","San Marino",1
2010,"United States of America",Somalia,4513
2010,"United States of America","Serbia and Kosovo (S/RES/1244 (1999))",2023
2010,"United States of America",Suriname,9
2010,"United States of America",Slovakia,24
2010,"United States of America",Slovenia,12
2010,"United States of America",Sweden,12
2010,"United States of America",Swaziland,4
2010,"United States of America",Seychelles,37
2010,"United States of America","Syrian Arab Rep.",312
2010,"United States of America","Turks and Caicos Islands",1
2010,"United States of America",Chad,417
2010,"United States of America",Togo,2377
2010,"United States of America",Thailand,18
2010,"United States of America",Tajikistan,122
2010,"United States of America",Turkmenistan,296
2010,"United States of America",Tonga,1
2010,"United States of America","Trinidad and Tobago",54
2010,"United States of America",Tunisia,34
2010,"United States of America",Turkey,591
2010,"United States of America","United Rep. of Tanzania",166
2010,"United States of America",Uganda,1378
2010,"United States of America",Ukraine,1475
2010,"United States of America",Uruguay,18
2010,"United States of America",Uzbekistan,1712
2010,"United States of America","Saint Vincent and the Grenadines",4
2010,"United States of America","Venezuela (Bolivarian Republic of)",5675
2010,"United States of America","Viet Nam",255
2010,"United States of America",Stateless,1341
2010,"United States of America",Various/Unknown,690
2010,"United States of America",Yemen,329
2010,"United States of America","South Africa",109
2010,"United States of America",Zambia,103
2010,"United States of America",Zimbabwe,1783
2010,Uzbekistan,Afghanistan,304
2010,Uzbekistan,Azerbaijan,5
2010,Uzbekistan,Iraq,2
2010,"Venezuela (Bolivarian Republic of)",Afghanistan,4
2010,"Venezuela (Bolivarian Republic of)",Albania,
2010,"Venezuela (Bolivarian Republic of)",Argentina,
2010,"Venezuela (Bolivarian Republic of)",Burundi,2
2010,"Venezuela (Bolivarian Republic of)","Bolivia (Plurinational State of)",
2010,"Venezuela (Bolivarian Republic of)",China,5
2010,"Venezuela (Bolivarian Republic of)","Côte d'Ivoire",1
2010,"Venezuela (Bolivarian Republic of)",Congo,2
2010,"Venezuela (Bolivarian Republic of)",Colombia,201467
2010,"Venezuela (Bolivarian Republic of)",Cuba,
2010,"Venezuela (Bolivarian Republic of)","Dominican Rep.",
2010,"Venezuela (Bolivarian Republic of)",Ecuador,4
2010,"Venezuela (Bolivarian Republic of)",Ethiopia,2
2010,"Venezuela (Bolivarian Republic of)",Ghana,1
2010,"Venezuela (Bolivarian Republic of)",Guinea,
2010,"Venezuela (Bolivarian Republic of)",Gambia,2
2010,"Venezuela (Bolivarian Republic of)",Guatemala,3
2010,"Venezuela (Bolivarian Republic of)",Honduras,
2010,"Venezuela (Bolivarian Republic of)",Haiti,15
2010,"Venezuela (Bolivarian Republic of)",Hungary,1
2010,"Venezuela (Bolivarian Republic of)","Iran (Islamic Rep. of)",3
2010,"Venezuela (Bolivarian Republic of)",Iraq,1
2010,"Venezuela (Bolivarian Republic of)",Kenya,
2010,"Venezuela (Bolivarian Republic of)",Lebanon,
2010,"Venezuela (Bolivarian Republic of)",Liberia,4
2010,"Venezuela (Bolivarian Republic of)",Mexico,
2010,"Venezuela (Bolivarian Republic of)",Mauritania,
2010,"Venezuela (Bolivarian Republic of)",Nigeria,4
2010,"Venezuela (Bolivarian Republic of)",Nicaragua,4
2010,"Venezuela (Bolivarian Republic of)",Pakistan,1
2010,"Venezuela (Bolivarian Republic of)",Peru,7
2010,"Venezuela (Bolivarian Republic of)",Poland,3
2010,"Venezuela (Bolivarian Republic of)",Palestinian,1
2010,"Venezuela (Bolivarian Republic of)","Russian Federation",
2010,"Venezuela (Bolivarian Republic of)",Rwanda,3
2010,"Venezuela (Bolivarian Republic of)",Sudan,
2010,"Venezuela (Bolivarian Republic of)","Sierra Leone",
2010,"Venezuela (Bolivarian Republic of)","El Salvador",
2010,"Venezuela (Bolivarian Republic of)",Somalia,
2010,"Venezuela (Bolivarian Republic of)","Serbia and Kosovo (S/RES/1244 (1999))",5
2010,"Venezuela (Bolivarian Republic of)",Togo,1
2010,"Venezuela (Bolivarian Republic of)",Turkey,
2010,"Venezuela (Bolivarian Republic of)","United States of America",
2010,"Venezuela (Bolivarian Republic of)",Stateless,1
2010,"British Virgin Islands","Sri Lanka",2
2010,"Viet Nam",Cambodia,1928
2010,"Viet Nam","Viet Nam",
2010,Vanuatu,Indonesia,1
2010,Vanuatu,"Sri Lanka",3
2010,Yemen,"United Arab Emirates",
2010,Yemen,Bangladesh,
2010,Yemen,Belarus,
2010,Yemen,China,1
2010,Yemen,"Dem. Rep. of the Congo",
2010,Yemen,Algeria,5
2010,Yemen,Egypt,14
2010,Yemen,Eritrea,918
2010,Yemen,Ethiopia,4181
2010,Yemen,Greece,
2010,Yemen,India,
2010,Yemen,"Iran (Islamic Rep. of)",10
2010,Yemen,Iraq,4322
2010,Yemen,Jordan,5
2010,Yemen,Kenya,
2010,Yemen,Kuwait,
2010,Yemen,Liberia,
2010,Yemen,Myanmar,1
2010,Yemen,"Dem. People's Rep. of Korea",1
2010,Yemen,Palestinian,621
2010,Yemen,"Russian Federation",
2010,Yemen,"Saudi Arabia",
2010,Yemen,Sudan,82
2010,Yemen,Somalia,179845
2010,Yemen,"Syrian Arab Rep.",52
2010,Yemen,Tunisia,
2010,Yemen,Turkey,
2010,Yemen,"United Rep. of Tanzania",1
2010,Yemen,"Viet Nam",28
2010,Yemen,Stateless,5
2010,Yemen,Yemen,
2010,Yemen,"South Africa",
2010,"South Africa",Afghanistan,18
2010,"South Africa",Angola,5808
2010,"South Africa",Burundi,2412
2010,"South Africa",Bangladesh,82
2010,"South Africa",Bahamas,1
2010,"South Africa","Bosnia and Herzegovina",27
2010,"South Africa","Côte d'Ivoire",10
2010,"South Africa",Cameroon,134
2010,"South Africa","Dem. Rep. of the Congo",12973
2010,"South Africa",Congo,2172
2010,"South Africa",Eritrea,415
2010,"South Africa",Ethiopia,3398
2010,"South Africa",Ghana,9
2010,"South Africa",India,3
2010,"South Africa",Iraq,5
2010,"South Africa",Kenya,52
2010,"South Africa",Kyrgyzstan,18
2010,"South Africa",Liberia,214
2010,"South Africa",Lesotho,2
2010,"South Africa",Morocco,2
2010,"South Africa",Myanmar,1
2010,"South Africa",Malawi,11
2010,"South Africa",Nigeria,34
2010,"South Africa",Pakistan,37
2010,"South Africa",Poland,5
2010,"South Africa",Palestinian,3
2010,"South Africa",Rwanda,1374
2010,"South Africa",Sudan,179
2010,"South Africa",Senegal,1
2010,"South Africa","Solomon Islands",4
2010,"South Africa","Sierra Leone",53
2010,"South Africa",Somalia,15186
2010,"South Africa","Serbia and Kosovo (S/RES/1244 (1999))",34
2010,"South Africa","United Rep. of Tanzania",139
2010,"South Africa",Uganda,134
2010,"South Africa",Various/Unknown,11827
2010,"South Africa",Yemen,3
2010,"South Africa",Zambia,19
2010,"South Africa",Zimbabwe,1100
2010,Zambia,Angola,25265
2010,Zambia,Burundi,2175
2010,Zambia,"Dem. Rep. of the Congo",12342
2010,Zambia,Congo,1
2010,Zambia,Eritrea,3
2010,Zambia,Ethiopia,56
2010,Zambia,Kenya,1
2010,Zambia,Lebanon,8
2010,Zambia,Liberia,28
2010,Zambia,Namibia,2
2010,Zambia,Nigeria,4
2010,Zambia,Palestinian,1
2010,Zambia,Rwanda,5736
2010,Zambia,Sudan,29
2010,Zambia,"Sierra Leone",2
2010,Zambia,Somalia,2008
2010,Zambia,"United Rep. of Tanzania",1
2010,Zambia,Uganda,114
2010,Zambia,Various/Unknown,71
2010,Zambia,"South Africa",4
2010,Zambia,Zimbabwe,6
2010,Zimbabwe,Angola,4
2010,Zimbabwe,Burundi,551
2010,Zimbabwe,"Dem. Rep. of the Congo",3070
2010,Zimbabwe,Congo,21
2010,Zimbabwe,Djibouti,1
2010,Zimbabwe,Eritrea,8
2010,Zimbabwe,Ethiopia,45
2010,Zimbabwe,Lebanon,1
2010,Zimbabwe,Malawi,1
2010,Zimbabwe,Rwanda,688
2010,Zimbabwe,Sudan,14
2010,Zimbabwe,Somalia,20
2010,Zimbabwe,"United Rep. of Tanzania",1
2010,Zimbabwe,Uganda,10
